,Age,Fare,Sex,sibsp,Parch,Pclass,Embarked,X2urvived
1116,0.35,0.10122885832000206,1.0,1.0,0.0,1.0,2.0,1
1117,0.4125,0.10364429745562033,1.0,1.0,0.0,1.0,2.0,1
1118,0.675,0.1527664244005612,1.0,1.0,0.0,1.0,0.0,1
1119,0.35,0.16038672010106,1.0,1.0,0.0,1.0,0.0,1
1120,0.275,0.014102260811993537,0.0,0.0,0.0,3.0,0.0,1
1121,0.4375,1.0,0.0,0.0,0.0,1.0,0.0,1
1122,0.4375,1.0,1.0,0.0,0.0,1.0,0.0,1
1123,0.25,0.015468569817999833,0.0,1.0,0.0,3.0,2.0,1
1124,0.35,0.015126992566498259,1.0,0.0,0.0,3.0,1.0,1
1125,0.35,0.015200187691820024,1.0,0.0,0.0,3.0,1.0,1
1126,0.3,0.16231419173453318,1.0,0.0,0.0,1.0,0.0,1
1127,0.2,0.015712553569072387,0.0,0.0,0.0,3.0,2.0,1
1128,0.2875,0.5133418122566505,1.0,3.0,2.0,1.0,2.0,1
1129,0.025,0.023983602730431916,1.0,0.0,1.0,3.0,2.0,1
1130,0.3875,0.22109807522194713,1.0,1.0,0.0,1.0,0.0,1
1131,0.4125,0.05416439273810667,1.0,1.0,2.0,2.0,2.0,1
1132,0.0375,0.08115719346076702,1.0,1.0,2.0,2.0,0.0,1
1133,0.5,0.060507970265993034,0.0,0.0,0.0,1.0,0.0,1
1134,0.025,0.050748620223090936,0.0,1.0,1.0,2.0,2.0,1
1135,0.05,0.0761229303346364,1.0,2.0,1.0,2.0,2.0,1
1136,0.4125,0.050748620223090936,1.0,0.0,2.0,2.0,2.0,1
1137,0.0625,0.061264319894317944,1.0,4.0,2.0,3.0,2.0,1
1138,0.375,0.018542765081513996,0.0,0.0,0.0,3.0,2.0,1
1139,0.2625,0.15216446768991498,1.0,0.0,0.0,1.0,2.0,1
1140,0.35,0.030253985132996517,1.0,1.0,0.0,3.0,1.0,1
1141,0.775,0.020494635090094415,0.0,0.0,0.0,2.0,2.0,1
1142,0.2375,0.05855610025741261,1.0,0.0,0.0,1.0,2.0,1
1143,0.225,0.015712553569072387,0.0,0.0,0.0,3.0,2.0,1
1144,0.475,0.4440992237022602,1.0,0.0,0.0,1.0,0.0,1
1145,0.1625,0.0380614651673182,1.0,0.0,1.0,2.0,2.0,1
1146,0.3625,0.020494635090094415,1.0,0.0,0.0,2.0,2.0,1
1147,0.5625,0.32179836714362564,1.0,1.0,1.0,1.0,2.0,1
1148,0.675,0.1527664244005612,1.0,1.0,0.0,1.0,0.0,1
1149,0.25,0.015468569817999833,0.0,1.0,0.0,3.0,2.0,1
1150,0.275,0.08115719346076702,1.0,1.0,2.0,2.0,0.0,1
1151,0.35,0.15458810467956932,1.0,0.0,0.0,1.0,0.0,1
1152,0.0125,0.030725752114070404,1.0,0.0,2.0,3.0,0.0,1
1153,0.325,0.11027245763075773,0.0,0.0,0.0,3.0,2.0,1
1154,0.25,0.015468569817999833,0.0,1.0,0.0,3.0,2.0,1
1155,0.475,0.061264319894317944,1.0,1.0,5.0,3.0,2.0,1
1156,0.275,0.014151057562208049,1.0,0.0,0.0,3.0,2.0,1
1157,0.3125,0.1082149914547131,0.0,1.0,0.0,1.0,0.0,1
1158,0.725,0.2995388511917728,1.0,0.0,1.0,1.0,2.0,1
1159,0.325,0.015468569817999833,1.0,0.0,0.0,3.0,2.0,1
1160,0.6875,0.03122992013728673,1.0,0.0,0.0,2.0,2.0,1
1161,0.2375,0.051301584996521765,1.0,0.0,2.0,1.0,2.0,1
1162,0.009375,0.03758969818624431,1.0,2.0,1.0,3.0,0.0,1
1163,0.05,0.15977676072337862,0.0,0.0,2.0,1.0,2.0,1
1164,0.4375,0.10149724044618187,1.0,1.0,0.0,1.0,2.0,1
1165,0.325,0.036670757786204655,0.0,0.0,0.0,3.0,0.0,1
1166,0.2375,0.020494635090094415,0.0,0.0,0.0,2.0,2.0,1
1167,0.3875,0.015468569817999833,0.0,0.0,0.0,3.0,2.0,1
1168,0.4125,0.05416439273810667,1.0,1.0,2.0,2.0,2.0,1
1169,0.2625,0.5121218935012878,1.0,2.0,2.0,1.0,0.0,1
1170,0.35,0.015200187691820024,1.0,0.0,0.0,3.0,1.0,1
1171,0.1875,0.41250332793836464,1.0,0.0,1.0,1.0,2.0,1
1172,0.35,0.10735285047192313,1.0,0.0,1.0,1.0,2.0,1
1173,0.2,0.015094396337354966,1.0,0.0,0.0,3.0,1.0,1
1174,0.25,0.015468569817999833,0.0,1.0,0.0,3.0,2.0,1
1175,0.0875,0.05123658772523604,1.0,0.0,2.0,2.0,2.0,1
1176,0.2375,0.17777475888549785,1.0,1.0,0.0,1.0,0.0,1
1177,0.3,0.12687155055772734,1.0,1.0,2.0,2.0,2.0,1
1178,0.35,0.031425107138144774,1.0,1.0,0.0,3.0,2.0,1
1179,0.2,0.015126992566498259,1.0,0.0,0.0,3.0,1.0,1
1180,0.35,0.031425107138144774,1.0,1.0,0.0,3.0,2.0,1
1181,0.0125,0.07222738817151159,0.0,0.0,2.0,2.0,0.0,1
1182,0.3,0.13526459159462315,1.0,0.0,0.0,1.0,0.0,1
1183,0.3375,0.1497654242623688,0.0,0.0,0.0,1.0,0.0,1
1184,0.2375,0.17777475888549785,1.0,1.0,0.0,1.0,0.0,1
1185,0.7875,0.15216446768991498,1.0,1.0,0.0,1.0,2.0,1
1186,0.025,0.050748620223090936,0.0,1.0,1.0,2.0,2.0,1
1187,0.45,0.033962538149299316,1.0,1.0,0.0,3.0,2.0,1
1188,0.2375,0.051301584996521765,1.0,0.0,2.0,1.0,2.0,1
1189,0.0125,0.030725752114070404,1.0,0.0,2.0,3.0,0.0,1
1190,0.2,0.015126992566498259,1.0,0.0,0.0,3.0,1.0,1
1191,0.4,0.05953203526170282,0.0,0.0,0.0,1.0,0.0,1
1192,0.3375,0.027049600139910042,1.0,1.0,0.0,2.0,0.0,1
1193,0.35,0.15458810467956932,1.0,0.0,0.0,1.0,0.0,1
1194,0.2875,0.5133418122566505,1.0,3.0,2.0,1.0,2.0,1
1195,0.3375,0.027049600139910042,1.0,1.0,0.0,2.0,0.0,1
1196,0.375,0.018542765081513996,0.0,0.0,0.0,3.0,2.0,1
1197,0.3375,0.027049600139910042,1.0,1.0,0.0,2.0,0.0,1
1198,0.275,0.014102260811993537,0.0,0.0,0.0,3.0,0.0,1
1199,0.009375,0.03758969818624431,1.0,2.0,1.0,3.0,0.0,1
1200,0.3375,0.027049600139910042,1.0,1.0,0.0,2.0,0.0,1
1201,0.2375,0.01537917417160685,1.0,0.0,0.0,3.0,1.0,1
1202,0.1875,0.028212719478023115,1.0,1.0,0.0,3.0,0.0,1
1203,0.3,0.5133418122566505,1.0,3.0,2.0,1.0,2.0,1
1204,0.3875,0.025374310111545468,0.0,0.0,0.0,2.0,2.0,1
1205,0.35,0.015126992566498259,1.0,0.0,0.0,3.0,1.0,1
1206,0.2375,0.17777475888549785,1.0,1.0,0.0,1.0,0.0,1
1207,0.3,0.09662576327876685,1.0,0.0,0.0,1.0,0.0,1
1208,0.1875,0.028212719478023115,1.0,1.0,0.0,3.0,0.0,1
1209,0.225,0.014630827210317115,1.0,0.0,0.0,3.0,2.0,1
1210,0.025,0.050748620223090936,0.0,1.0,1.0,2.0,2.0,1
1211,0.2375,0.05855610025741261,1.0,0.0,0.0,1.0,2.0,1
1212,0.2375,0.051301584996521765,1.0,0.0,2.0,1.0,2.0,1
1213,0.0125,0.07222738817151159,0.0,0.0,2.0,2.0,0.0,1
1214,0.5375,0.41250332793836464,1.0,0.0,1.0,1.0,2.0,1
1215,0.75,0.15458810467956932,0.0,1.0,1.0,1.0,0.0,1
1216,0.35,0.21642978772242535,1.0,0.0,0.0,1.0,0.0,1
1217,0.0125,0.021730754366528396,1.0,1.0,1.0,3.0,2.0,1
1218,0.225,0.015712553569072387,0.0,0.0,0.0,3.0,2.0,1
1219,0.0115,0.29580589980036276,0.0,1.0,2.0,1.0,2.0,1
1220,0.0125,0.07222738817151159,0.0,0.0,2.0,2.0,0.0,1
1221,0.05,0.04489301019734967,1.0,1.0,1.0,2.0,2.0,1
1222,0.35,0.030253985132996517,1.0,1.0,0.0,3.0,1.0,1
1223,0.625,0.050748620223090936,1.0,0.0,1.0,2.0,2.0,1
1224,0.2,0.015712553569072387,0.0,0.0,0.0,3.0,2.0,1
1225,0.4375,0.05130978285055781,0.0,0.0,0.0,1.0,2.0,1
1226,0.009375,0.03758969818624431,1.0,2.0,1.0,3.0,0.0,1
1227,0.35,0.031425107138144774,1.0,1.0,0.0,3.0,2.0,1
1228,0.35,0.015126992566498259,0.0,0.0,0.0,3.0,1.0,1
1229,0.375,0.16883675574220638,1.0,0.0,0.0,1.0,2.0,1
1230,0.05,0.026187654344120927,1.0,0.0,1.0,3.0,0.0,1
1231,0.35,0.015126992566498259,0.0,0.0,0.0,3.0,1.0,1
1232,0.1875,0.014102260811993537,1.0,0.0,0.0,3.0,0.0,1
1233,0.2,0.015094396337354966,1.0,0.0,0.0,3.0,1.0,1
1234,0.1375,0.23422440102965045,0.0,1.0,2.0,1.0,2.0,1
1235,0.35,0.10122885832000206,1.0,1.0,0.0,1.0,2.0,1
1236,0.65,0.05953203526170282,0.0,0.0,0.0,1.0,2.0,1
1237,0.35,0.11027245763075773,0.0,0.0,0.0,3.0,2.0,1
1238,0.5,0.060507970265993034,0.0,0.0,0.0,1.0,0.0,1
1239,0.35,0.015126992566498259,1.0,0.0,0.0,3.0,1.0,1
1240,0.375,0.16883675574220638,1.0,0.0,0.0,1.0,2.0,1
1241,0.35,0.030253985132996517,1.0,1.0,0.0,3.0,1.0,1
1242,0.5,0.025374310111545468,1.0,0.0,0.0,2.0,2.0,1
1243,0.375,0.025374310111545468,1.0,0.0,0.0,2.0,2.0,1
1244,0.2375,0.01537917417160685,1.0,0.0,0.0,3.0,1.0,1
1245,0.45,0.2647385704347907,1.0,0.0,0.0,1.0,0.0,1
1246,0.275,0.09661756542473081,1.0,0.0,2.0,1.0,0.0,1
1247,0.0125,0.0761229303346364,0.0,2.0,1.0,2.0,2.0,1
1248,0.2375,0.051301584996521765,1.0,0.0,2.0,1.0,2.0,1
1249,0.45,1.0,0.0,0.0,1.0,1.0,0.0,1
1250,0.2,0.015126992566498259,1.0,0.0,0.0,3.0,1.0,1
1251,0.5,0.060507970265993034,0.0,0.0,0.0,1.0,0.0,1
1252,0.05,0.026187654344120927,1.0,0.0,1.0,3.0,0.0,1
1253,0.225,0.1554664461834305,1.0,0.0,2.0,1.0,2.0,1
1254,0.2625,0.15216446768991498,1.0,0.0,0.0,1.0,2.0,1
1255,0.45,0.033962538149299316,1.0,1.0,0.0,3.0,2.0,1
1256,0.3875,0.025374310111545468,0.0,0.0,0.0,2.0,2.0,1
1257,0.525,0.4440992237022602,1.0,0.0,0.0,1.0,0.0,1
1258,0.3,0.028302115124416098,1.0,0.0,2.0,2.0,2.0,1
1259,0.35,0.031425107138144774,1.0,1.0,0.0,3.0,2.0,1
1260,0.4875,0.1554664461834305,1.0,1.0,1.0,1.0,2.0,1
1261,0.3375,0.027049600139910042,1.0,1.0,0.0,2.0,0.0,1
1262,0.275,0.015126992566498259,1.0,0.0,0.0,3.0,1.0,1
1263,0.45,0.2647385704347907,1.0,0.0,0.0,1.0,0.0,1
1264,0.0625,0.061264319894317944,1.0,4.0,2.0,3.0,2.0,1
1265,0.5,0.025374310111545468,1.0,0.0,0.0,2.0,2.0,1
1266,0.5,0.060507970265993034,0.0,0.0,0.0,1.0,0.0,1
1267,0.2875,0.22109807522194713,1.0,1.0,0.0,1.0,0.0,1
1268,0.5125,0.2625265161540666,1.0,0.0,0.0,1.0,0.0,1
1269,0.4375,1.0,0.0,0.0,0.0,1.0,0.0,1
1270,0.225,0.1554664461834305,1.0,0.0,2.0,1.0,2.0,1
1271,0.009375,0.03758969818624431,1.0,2.0,1.0,3.0,0.0,1
1272,0.3,0.028302115124416098,1.0,0.0,2.0,2.0,2.0,1
1273,0.3375,0.015216388212891242,0.0,0.0,0.0,3.0,2.0,1
1274,0.3,0.16231419173453318,1.0,0.0,0.0,1.0,0.0,1
1275,0.3625,0.050748620223090936,1.0,1.0,0.0,2.0,2.0,1
1276,0.2,0.015094396337354966,1.0,0.0,0.0,3.0,1.0,1
1277,0.025,0.023983602730431916,1.0,0.0,1.0,3.0,2.0,1
1278,0.35,0.04364049521284361,1.0,0.0,2.0,3.0,0.0,1
1279,0.3,0.03259622914329302,1.0,0.0,2.0,3.0,2.0,1
1280,0.35,0.015094396337354966,1.0,0.0,0.0,3.0,1.0,1
1281,0.525,0.10257896680493714,0.0,1.0,0.0,1.0,2.0,1
1282,0.4375,0.03952536767375352,1.0,1.0,1.0,3.0,2.0,1
1283,0.4,0.11027245763075773,0.0,0.0,0.0,3.0,2.0,1
1284,0.35,0.014102260811993537,1.0,0.0,0.0,3.0,0.0,1
1285,0.0052499999999999995,0.016623491302076868,0.0,0.0,1.0,3.0,0.0,1
1286,0.375,0.20772776566317125,1.0,0.0,0.0,1.0,0.0,1
1287,0.35,0.014110458666029575,0.0,0.0,0.0,3.0,0.0,1
1288,0.625,0.050748620223090936,1.0,0.0,1.0,2.0,2.0,1
1289,0.05,0.026187654344120927,1.0,0.0,1.0,3.0,0.0,1
1290,0.45,0.23422440102965045,1.0,1.0,2.0,1.0,2.0,1
1291,0.4125,0.050748620223090936,1.0,0.0,2.0,2.0,2.0,1
1292,0.35,0.04538097769949478,0.0,2.0,0.0,3.0,1.0,1
1293,0.35,0.11027245763075773,0.0,0.0,0.0,3.0,2.0,1
1294,0.225,0.025374310111545468,1.0,0.0,2.0,2.0,2.0,1
1295,0.025,0.050748620223090936,0.0,1.0,1.0,2.0,2.0,1
1296,0.3,0.5133418122566505,1.0,3.0,2.0,1.0,2.0,1
1297,0.525,0.10257896680493714,0.0,1.0,0.0,1.0,2.0,1
1298,0.65,0.1527664244005612,1.0,1.0,0.0,1.0,0.0,1
1299,0.0125,0.04015972542654215,0.0,1.0,2.0,3.0,2.0,1
1300,0.5,0.060507970265993034,0.0,0.0,0.0,1.0,0.0,1
1301,0.2,0.015126992566498259,1.0,0.0,0.0,3.0,1.0,1
1302,0.0125,0.0761229303346364,0.0,2.0,1.0,2.0,2.0,1
1303,0.4125,0.17566830077223786,1.0,1.0,0.0,1.0,1.0,1
1304,0.55,0.11316786160148591,1.0,0.0,1.0,1.0,0.0,1
1305,0.5,0.060507970265993034,0.0,0.0,0.0,1.0,0.0,1
1306,0.0625,0.024349578357040744,1.0,0.0,0.0,3.0,2.0,1
1307,0.35,0.031425107138144774,1.0,1.0,0.0,3.0,2.0,1
1308,0.2875,0.014736618564782174,1.0,0.0,0.0,3.0,2.0,1
1309,0.075,0.06441171028315387,1.0,0.0,1.0,2.0,2.0,1
1310,0.3,0.028302115124416098,1.0,0.0,2.0,2.0,2.0,1
1311,0.4125,0.030937139635999665,1.0,3.0,0.0,3.0,2.0,1
1312,0.2,0.015094396337354966,1.0,0.0,0.0,3.0,1.0,1
1313,0.35,0.051822148727810165,0.0,0.0,0.0,1.0,2.0,1
1314,0.4,0.025374310111545468,1.0,0.0,0.0,2.0,2.0,1
1315,0.3875,0.025374310111545468,0.0,0.0,0.0,2.0,2.0,1
1316,0.3,0.050748620223090936,1.0,1.0,0.0,2.0,2.0,1
1317,0.3625,0.015411575213749284,0.0,0.0,0.0,3.0,0.0,1
1318,0.225,0.4440992237022602,1.0,1.0,0.0,1.0,0.0,1
1319,0.35,0.11027245763075773,0.0,0.0,0.0,3.0,2.0,1
1320,0.375,0.024105594605968193,1.0,0.0,0.0,2.0,1.0,1
1321,0.0375,0.031034733136428686,0.0,1.0,1.0,3.0,2.0,1
1322,0.275,0.015126992566498259,1.0,0.0,0.0,3.0,1.0,1
1323,0.35,0.04684488020593009,1.0,1.0,0.0,2.0,0.0,1
1324,0.35,0.04364049521284361,1.0,0.0,2.0,3.0,0.0,1
1325,0.1375,0.23422440102965045,0.0,1.0,2.0,1.0,2.0,1
1326,0.2375,0.020494635090094415,0.0,0.0,0.0,2.0,2.0,1
1327,0.5375,0.41250332793836464,1.0,0.0,1.0,1.0,2.0,1
1328,0.05,0.04298993693898376,1.0,0.0,2.0,3.0,2.0,1
1329,0.6875,0.03122992013728673,1.0,0.0,0.0,2.0,2.0,1
1330,0.325,0.015468569817999833,1.0,0.0,0.0,3.0,2.0,1
1331,0.4375,0.051822148727810165,0.0,0.0,0.0,1.0,0.0,1
1332,0.40625,0.025374310111545468,1.0,0.0,0.0,2.0,2.0,1
1333,0.0052499999999999995,0.016623491302076868,0.0,0.0,1.0,3.0,0.0,1
1334,0.225,0.019209719063445922,1.0,0.0,0.0,3.0,2.0,1
1335,0.275,0.014151057562208049,1.0,0.0,0.0,3.0,2.0,1
1336,0.2125,0.2125586439344078,1.0,1.0,0.0,1.0,0.0,1
1337,0.35,0.04538097769949478,1.0,2.0,0.0,3.0,1.0,1
1338,0.35,0.014102260811993537,1.0,0.0,0.0,3.0,0.0,1
1339,0.2875,0.22109807522194713,1.0,1.0,0.0,1.0,0.0,1
1340,0.35,0.015126992566498259,1.0,0.0,0.0,3.0,1.0,1
1341,0.675,0.1527664244005612,1.0,1.0,0.0,1.0,0.0,1
1342,0.0875,0.05123658772523604,1.0,0.0,2.0,2.0,2.0,1
1343,0.325,0.05855610025741261,0.0,0.0,0.0,1.0,0.0,1
1344,0.2875,0.12366716556464086,0.0,0.0,1.0,1.0,0.0,1
1345,0.3,0.050748620223090936,1.0,1.0,0.0,2.0,2.0,1
1346,0.4,0.05953203526170282,0.0,0.0,0.0,1.0,0.0,1
1347,0.2375,0.020494635090094415,0.0,0.0,0.0,2.0,2.0,1
1348,0.3,0.05270049023167135,1.0,2.0,1.0,2.0,2.0,1
1349,0.3875,0.025374310111545468,0.0,0.0,0.0,2.0,2.0,1
1350,0.375,0.018542765081513996,0.0,0.0,0.0,3.0,2.0,1
1351,0.0052499999999999995,0.016623491302076868,0.0,0.0,1.0,3.0,0.0,1
1352,0.225,0.014630827210317115,1.0,0.0,0.0,3.0,2.0,1
1353,0.375,0.025374310111545468,1.0,0.0,0.0,2.0,2.0,1
1354,0.1875,0.41250332793836464,1.0,0.0,1.0,1.0,2.0,1
1355,0.775,0.020494635090094415,0.0,0.0,0.0,2.0,2.0,1
1356,0.6375,0.15216446768991498,1.0,1.0,0.0,1.0,2.0,1
1357,0.45,0.025374310111545468,1.0,0.0,0.0,2.0,2.0,1
1358,0.2125,0.023422440102965045,1.0,0.0,0.0,2.0,0.0,1
1359,0.3375,0.024349578357040744,1.0,0.0,1.0,3.0,2.0,1
1360,0.35,0.030253985132996517,1.0,1.0,0.0,3.0,1.0,1
1361,0.5625,0.026350245115835676,1.0,0.0,0.0,2.0,2.0,1
1362,0.4375,0.05130978285055781,0.0,0.0,0.0,1.0,2.0,1
1363,0.05,0.021730754366528396,0.0,1.0,1.0,3.0,2.0,1
1364,0.525,0.10257896680493714,0.0,1.0,0.0,1.0,2.0,1
1365,0.05,0.026187654344120927,1.0,0.0,1.0,3.0,0.0,1
1366,0.525,0.05130978285055781,0.0,0.0,0.0,1.0,2.0,1
1367,0.525,0.4440992237022602,1.0,0.0,0.0,1.0,0.0,1
1368,0.2125,0.2125586439344078,1.0,1.0,0.0,1.0,0.0,1
1369,0.3,0.050748620223090936,1.0,1.0,0.0,2.0,2.0,1
1370,0.35,0.05953203526170282,0.0,0.0,0.0,1.0,2.0,1
1371,0.45,0.23422440102965045,0.0,1.0,2.0,1.0,2.0,1
1372,0.375,0.024105594605968193,1.0,0.0,0.0,2.0,1.0,1
1373,0.35,0.10122885832000206,1.0,1.0,0.0,1.0,2.0,1
1374,0.3,0.050748620223090936,1.0,1.0,0.0,2.0,2.0,1
1375,0.3375,0.10364429745562033,0.0,1.0,0.0,1.0,2.0,1
1376,0.0375,0.03659756266088288,0.0,1.0,1.0,2.0,2.0,1
1377,0.6125,0.11111839809247648,0.0,1.0,0.0,1.0,0.0,1
1378,0.0125,0.030725752114070404,1.0,0.0,2.0,3.0,0.0,1
1379,0.3,0.09662576327876685,1.0,0.0,0.0,1.0,0.0,1
1380,0.4375,0.16293234896625058,1.0,1.0,0.0,1.0,2.0,1
1381,0.3875,0.22109807522194713,1.0,1.0,0.0,1.0,0.0,1
1382,0.2625,0.014931805565640218,1.0,0.0,0.0,3.0,2.0,1
1383,0.475,0.061264319894317944,1.0,1.0,5.0,3.0,2.0,1
1384,0.35,0.17391981561855152,1.0,1.0,0.0,1.0,0.0,1
1385,0.35,0.04538097769949478,0.0,2.0,0.0,3.0,1.0,1
1386,0.5,0.2625265161540666,1.0,1.0,1.0,1.0,0.0,1
1387,0.5375,0.41250332793836464,1.0,0.0,1.0,1.0,2.0,1
1388,0.275,0.12999454257145598,1.0,1.0,0.0,1.0,2.0,1
1389,0.375,0.18249984580226933,1.0,0.0,0.0,1.0,2.0,1
1390,0.35,0.030253985132996517,1.0,1.0,0.0,3.0,1.0,1
1391,0.4375,0.10149724044618187,1.0,1.0,0.0,1.0,2.0,1
1392,0.2625,0.020494635090094415,1.0,0.0,0.0,2.0,2.0,1
1393,0.3,0.5133418122566505,1.0,3.0,2.0,1.0,2.0,1
1394,0.5,0.2625265161540666,1.0,1.0,1.0,1.0,0.0,1
1395,0.3375,0.024349578357040744,1.0,0.0,1.0,3.0,2.0,1
1396,0.325,0.15390495017656614,1.0,0.0,0.0,1.0,2.0,1
1397,0.35,0.015094396337354966,1.0,0.0,0.0,3.0,1.0,1
1398,0.2375,0.015712553569072387,0.0,0.0,0.0,3.0,2.0,1
1399,0.2375,0.05855610025741261,1.0,0.0,0.0,1.0,2.0,1
1400,0.1375,0.23422440102965045,0.0,1.0,2.0,1.0,2.0,1
1401,0.425,0.020494635090094415,1.0,0.0,0.0,2.0,2.0,1
1402,0.45,0.2647385704347907,1.0,0.0,0.0,1.0,0.0,1
1403,0.325,0.11027245763075773,0.0,0.0,0.0,3.0,2.0,1
1404,0.3875,0.016948672845506364,1.0,0.0,0.0,3.0,2.0,1
1405,0.6,0.07729405233978466,1.0,1.0,0.0,1.0,0.0,1
1406,0.35,0.029757819776815374,0.0,1.0,1.0,3.0,0.0,1
1407,0.35,0.04684488020593009,1.0,1.0,0.0,2.0,0.0,1
1408,0.425,0.020494635090094415,1.0,0.0,0.0,2.0,2.0,1
1409,0.4,0.05953203526170282,0.0,0.0,0.0,1.0,0.0,1
1410,0.4,0.025374310111545468,1.0,0.0,0.0,2.0,2.0,1
1411,0.6,0.07729405233978466,1.0,1.0,0.0,1.0,0.0,1
1412,0.05,0.026187654344120927,1.0,0.0,1.0,3.0,0.0,1
1413,0.0125,0.030725752114070404,1.0,0.0,2.0,3.0,0.0,1
1414,0.35,0.030253985132996517,1.0,1.0,0.0,3.0,1.0,1
1415,0.45,0.23422440102965045,1.0,1.0,2.0,1.0,2.0,1
1416,0.6,0.1497654242623688,0.0,1.0,0.0,1.0,0.0,1
1417,0.5375,0.41250332793836464,1.0,0.0,1.0,1.0,2.0,1
1418,0.35,0.02469115560854232,1.0,0.0,0.0,2.0,2.0,1
1419,0.2375,0.051301584996521765,1.0,0.0,2.0,1.0,2.0,1
1420,0.45,0.033962538149299316,1.0,1.0,0.0,3.0,2.0,1
1421,0.2,0.07690367833806856,1.0,0.0,1.0,1.0,2.0,1
1422,0.4375,1.0,0.0,0.0,0.0,1.0,0.0,1
1423,0.025,0.023983602730431916,1.0,0.0,1.0,3.0,2.0,1
1424,0.5625,0.32179836714362564,1.0,1.0,1.0,1.0,2.0,1
1425,0.375,0.018542765081513996,0.0,0.0,0.0,3.0,2.0,1
1426,0.2875,0.5133418122566505,1.0,3.0,2.0,1.0,2.0,1
1427,0.35,0.014110458666029575,1.0,0.0,0.0,3.0,0.0,1
1428,0.275,0.10735285047192313,1.0,0.0,1.0,1.0,2.0,1
1429,0.3125,0.05855610025741261,1.0,1.0,1.0,2.0,2.0,1
1430,0.35,0.10735285047192313,1.0,0.0,1.0,1.0,2.0,1
1431,0.025,0.050748620223090936,1.0,1.0,1.0,2.0,2.0,1
1432,0.55,0.11316786160148591,1.0,0.0,1.0,1.0,0.0,1
1433,0.075,0.06441171028315387,1.0,0.0,1.0,2.0,2.0,1
1434,0.1125,0.031034733136428686,0.0,1.0,1.0,3.0,2.0,1
1435,0.4125,0.050748620223090936,1.0,0.0,2.0,2.0,2.0,1
1436,0.35,0.04538097769949478,1.0,2.0,0.0,3.0,1.0,1
1437,0.4375,0.04098927018018883,1.0,0.0,0.0,2.0,2.0,1
1438,0.0052499999999999995,0.016623491302076868,0.0,0.0,1.0,3.0,0.0,1
1439,0.4,0.14891148113361488,1.0,0.0,0.0,1.0,0.0,1
1440,0.4375,0.04098927018018883,1.0,0.0,0.0,2.0,2.0,1
1441,0.375,0.024349578357040744,1.0,0.0,0.0,3.0,2.0,1
1442,0.5625,0.015712553569072387,0.0,0.0,0.0,3.0,2.0,1
1443,0.45,0.025374310111545468,1.0,0.0,0.0,2.0,2.0,1
1444,0.225,0.4440992237022602,1.0,1.0,0.0,1.0,0.0,1
1445,0.4875,0.1554664461834305,1.0,1.0,1.0,1.0,2.0,1
1446,0.6,0.050610427826483444,1.0,0.0,0.0,1.0,2.0,1
1447,0.35,0.06929138530460492,0.0,0.0,0.0,1.0,2.0,1
1448,0.4,0.11027245763075773,0.0,0.0,0.0,3.0,2.0,1
1449,0.35,0.04538097769949478,0.0,2.0,0.0,3.0,1.0,1
1450,0.0625,0.061264319894317944,1.0,4.0,2.0,3.0,2.0,1
1451,0.3,0.01393967004027879,0.0,0.0,0.0,3.0,2.0,1
1452,0.5,0.060507970265993034,0.0,0.0,0.0,1.0,0.0,1
1453,0.325,0.015468569817999833,1.0,0.0,0.0,3.0,2.0,1
1454,0.0125,0.030725752114070404,1.0,0.0,2.0,3.0,0.0,1
1455,0.45,0.033962538149299316,1.0,1.0,0.0,3.0,2.0,1
1456,0.35,0.11027245763075773,0.0,0.0,0.0,3.0,2.0,1
1457,0.0875,0.05123658772523604,1.0,0.0,2.0,2.0,2.0,1
1458,0.35,0.015126992566498259,1.0,0.0,0.0,3.0,1.0,1
1459,0.0125,0.0761229303346364,0.0,2.0,1.0,2.0,2.0,1
1460,0.2875,0.5133418122566505,1.0,3.0,2.0,1.0,2.0,1
1461,0.4,0.050748620223090936,0.0,1.0,0.0,2.0,2.0,1
1462,0.6875,0.03122992013728673,1.0,0.0,0.0,2.0,2.0,1
1463,0.6,0.050610427826483444,1.0,0.0,0.0,1.0,2.0,1
1464,0.4125,0.05416439273810667,1.0,1.0,2.0,2.0,2.0,1
1465,0.6,0.10149724044618187,0.0,1.0,0.0,1.0,2.0,1
1466,0.6,0.050610427826483444,1.0,0.0,0.0,1.0,2.0,1
1467,0.009375,0.03758969818624431,1.0,2.0,1.0,3.0,0.0,1
1468,0.5125,0.0380614651673182,1.0,0.0,1.0,2.0,2.0,1
1469,0.3,0.01393967004027879,0.0,0.0,0.0,3.0,2.0,1
1470,0.425,0.020494635090094415,1.0,0.0,0.0,2.0,2.0,1
1471,0.2,0.015126992566498259,1.0,0.0,0.0,3.0,1.0,1
1472,0.275,0.12999454257145598,1.0,1.0,0.0,1.0,2.0,1
1473,0.35,0.01537917417160685,1.0,0.0,0.0,3.0,1.0,1
1474,0.3875,0.05123658772523604,1.0,1.0,1.0,2.0,2.0,1
1475,0.4,0.025374310111545468,1.0,0.0,0.0,2.0,2.0,1
1476,0.35,0.15458810467956932,1.0,0.0,0.0,1.0,0.0,1
1477,0.35,0.030253985132996517,1.0,1.0,0.0,3.0,1.0,1
1478,0.5,0.2625265161540666,1.0,1.0,1.0,1.0,0.0,1
